-0.25611726775153404	-0.03807612652600929	0.00720362625882681	-0.3824507765121158
-0.2244296049111994	-0.03111070511193471	0.009134552664321264	-0.38333817524899977
-0.19146795861387778	-0.024988711790951534	0.010837006604246859	-0.3844245024978209
-0.15717458859180247	-0.0197738754892074	0.012286183627840211	-0.3857283167278345
-0.12148833253760674	-0.015535567489714923	0.01345429378244374	-0.3872705935659599
-0.08434157500632775	-0.012351566316913315	0.014309516332516151	-0.38907560149652387
-0.045662856194064294	-0.010307039824311248	0.014816007469039005	-0.39117088195783956
-0.005376666021480482	-0.009495561003141442	0.01493330495414535	-0.3935877498624325
0.036598193172687	-0.010021500723068018	0.014615224096989211	-0.39636221167005287
0.0803472004515604	-0.012000380166807753	0.013809326478845908	-0.3995354112564177
0.1259617029261359	-0.015562020040672534	0.012455389646598198	-0.4031548964952767
0.17353676359423023	-0.020851110212609065	0.010484642951177466	-0.4072752652156486
0.22317261927655022	-0.028031585384133407	0.007817554497722713	-0.411959994889402
0.2749683747179788	-0.03728475627417862	0.004363806394844743	-0.41728150328979946
0.329023681717928	-0.04881583145959528	1.908090997230293e-5	-0.42332379662781416
0.3854344893791469	-0.06285677615899828	-0.0053370011285327045	-0.43018417999485514
0.4442873190568776	-0.07966991012531335	-0.01184335186561388	-0.4379752902058414
0.5056470906749151	-0.09954685382158174	-0.019657939458352702	-0.4468255224767358
0.5695535064719703	-0.12282287596361662	-0.02896494859607455	-0.45688477122130083
0.6359929291960642	-0.1498672214444292	-0.0399715277869192	-0.4683216257195897
0.7048785217671363	-0.18109233609420392	-0.0529123396573828	-0.48132668021405
0.7760127271034768	-0.21695398681555683	-0.06804964201437147	-0.4961118740405002
0.8490319239745396	-0.2579423301620197	-0.08566786828726036	-0.5129047784938138
0.9233323241737252	-0.3045648901200407	-0.1060620712014323	-0.5319369611466899
0.9979715585269441	-0.3573249231727923	-0.12952087245680127	-0.5534263954423012
1.071537605140872	-0.4166651112322662	-0.15628735722750722	-0.5775398348836014
1.1419955663553782	-0.4828888469487526	-0.18650208290500264	-0.6043377746241085
1.20653605564228	-0.5560353073253566	-0.22011570398517818	-0.6336916910123931
1.261487407960453	-0.6357162178219307	-0.2567781871880412	-0.6651804617310628
1.3023929931999012	-0.7209357241571185	-0.2957254678200238	-0.6979869251357828
1.324413496323048	-0.8099429251758692	-0.3357090258711679	-0.7308407230816157
1.323168905484576	-0.9002275095158421	-0.3750501137350413	-0.7620863589197348
1.295822222352875	-0.9887563786510225	-0.4118707197440479	-0.7899209332465379
1.2420836978542331	-1.07243670802809	-0.4444636457580462	-0.8127640382973728
1.1645606388986054	-1.148683497486106	-0.47166761874174	-0.8296213853375424
1.0680739152769725	-1.2158011905840915	-0.4930344842387552	-0.8402297432562301
0.9585105899001479	-1.273106015002682	-0.5087817654516077	-0.8449896686844627
0.8415784024348086	-1.3207443596648627	-0.5195596256648128	-0.8447152474803087
0.7220435809497874	-1.3594046706926597	-0.5262050365616993	-0.8403799962570889
0.6034597019438923	-1.3900462657982093	-0.5295609827202311	-0.8329342234836271
0.4882362917858425	-1.4136955064222976	-0.5303746971198295	-0.8232057485232496
0.3778590467277604	-1.4313349379165903	-0.5292641504197518	-0.811870478411355
0.27313660230086007	-1.4438457612514224	-0.5267178517362019	-0.7994567826794714
0.1744185770338007	-1.4519877180838447	-0.5231113189030752	-0.7863663862453076
0.08174875637837753	-1.456408802011235	-0.5187301222218892	-0.7729002353790696
-0.005009130095722084	-1.4576498198494958	-0.5137883029871193	-0.7592802889820941
-0.0861016977570245	-1.456164290095034	-0.5084463519909675	-0.7456690038324083
-0.161830700155831	-1.4523303905427167	-0.5028240299412945	-0.7321839728536598
-0.23251790434757091	-1.4464631036187718	-0.4970105913383204	-0.7189095354611427
-0.29849376052690463	-1.438828709864786	-0.491072776059125	-0.7059049268969948
-0.36007417000368813	-1.4296495405706102	-0.4850601752264456	-0.6932112072972044
-0.41756373592219465	-1.4191151772981316	-0.4790097466608006	-0.680855414671739
-0.47124731541187076	-1.4073866208594399	-0.4729488447095439	-0.6688543673938205
-0.5213854057420859	-1.3946003670894551	-0.4668976380738972	-0.6572177081976786
-0.568220484284841	-1.3808743870999511	-0.46087088031837453	-0.6459492610320038
-0.6119780157762286	-1.3663112796509465	-0.4548791673231206	-0.6350483535839592
-0.6528668312993188	-1.3510005809806618	-0.44892990223638846	-0.62451092348999
-0.6910632823528922	-1.3350167176285952	-0.4430283780893347	-0.6143326925106696
-0.7267503956808407	-1.3184302220993538	-0.43717767775039057	-0.6045047545619611
-0.7600784073633677	-1.3012990688664108	-0.4313798525771165	-0.5950195495906399
